ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0003356	regulation of cilium beat frequency	6/1875	17/18870	0.00450052366231685	0.0314374002571409	0.0236288391182667	CFAP45/DNAH11/CCDC40/CFAP206/GAS2L2/CFAP43	6
GO:0036159	inner dynein arm assembly	6/1875	17/18870	0.00450052366231685	0.0314374002571409	0.0236288391182667	CCDC40/DNAI3/CFAP100/CCDC103/CFAP73/ZMYND10	6
GO:0060080	inhibitory postsynaptic potential	6/1875	17/18870	0.00450052366231685	0.0314374002571409	0.0236288391182667	CHRNA4/RIMS2/GRIK2/INSYN2B/GLRA1/RIMS1	6
GO:1903540	establishment of protein localization to postsynaptic membrane	6/1875	17/18870	0.00450052366231685	0.0314374002571409	0.0236288391182667	STX1B/GRIP1/CPLX1/ARHGAP44/SNAP25/GRIP2	6
GO:0006858	extracellular transport	11/1875	46/18870	0.00456247436905159	0.0316372309171872	0.0237790349512081	CFAP45/DNAH11/RSPH4A/SPAG17/JHY/CCDC40/CCDC103/ROPN1L/DNAH5/DNAH9/CFAP43	11
GO:0007094	mitotic spindle assembly checkpoint signaling	11/1875	46/18870	0.00456247436905159	0.0316372309171872	0.0237790349512081	CCNB1/CDC20/CDCA8/NDC80/CENPF/BUB1/BIRC5/SPC24/AURKB/BUB1B/TTK	11
GO:0048483	autonomic nervous system development	11/1875	46/18870	0.00456247436905159	0.0316372309171872	0.0237790349512081	SOX8/GATA3/HOXB2/GDNF/KIF26A/SOX4/HAND2/VCAM1/SEMA3A/RET/TFAP2B	11
GO:0071173	spindle assembly checkpoint signaling	11/1875	46/18870	0.00456247436905159	0.0316372309171872	0.0237790349512081	CCNB1/CDC20/CDCA8/NDC80/CENPF/BUB1/BIRC5/SPC24/AURKB/BUB1B/TTK	11
GO:0071174	mitotic spindle checkpoint signaling	11/1875	46/18870	0.00456247436905159	0.0316372309171872	0.0237790349512081	CCNB1/CDC20/CDCA8/NDC80/CENPF/BUB1/BIRC5/SPC24/AURKB/BUB1B/TTK	11
GO:0085029	extracellular matrix assembly	11/1875	46/18870	0.00456247436905159	0.0316372309171872	0.0237790349512081	EMILIN1/LOX/EFEMP2/SMPD3/FKBP10/FBLN5/COL1A2/NTN4/THSD4/MFAP4/COL3A1	11
GO:0030323	respiratory tube development	31/1875	192/18870	0.00462385531715228	0.0320238544045596	0.024069627179183	PDPN/CHI3L1/BMP2/WNT7B/NOG/HOXA5/FOXJ1/MMP14/LOX/SMPD3/RDH10/PDGFA/SPRY1/CELSR1/CTSZ/CCDC40/TNC/LIF/IGFBP5/STRA6/COL3A1/CEBPA/PDGFRA/FGF9/GLI1/PHEX/MME/RAB3A/HOPX/LHX3/RXFP1	31
GO:2001257	regulation of cation channel activity	22/1875	123/18870	0.00465174883558077	0.0321778932210952	0.0241854051501386	JPH4/JPH3/STAC/AKAP6/KCNIP2/CABP4/FGF12/FGF13/NPPA/CRHR1/FGF14/P2RY6/PIRT/CABP1/TREM2/NETO1/CTSS/KCNE4/MMP9/CACNA2D1/CAV1/KCNE5	22
GO:0019724	B cell mediated immunity	33/1875	208/18870	0.00469147093837522	0.0323919308780507	0.0243462791829811	CLCF1/FOXJ1/SERPING1/C1RL/SWAP70/C1R/TCIRG1/C1S/CD74/CFI/IL13RA2/IRF7/GAPT/MYD88/FCGR3A/CD40LG/BATF/C2/FCER1G/IL2RB/CARD9/NCR3LG1/C3/FCGR2B/CD226/TREM2/C1QB/C1QA/PTPRC/TLR8/C4A/EXO1/C6	33
GO:0043523	regulation of neuron apoptotic process	36/1875	232/18870	0.00470164654687139	0.0323919308780507	0.0243462791829811	TGFB2/CASP8/SLC1A1/CLCF1/CDK5R1/KCNB1/SOD2/GATA3/GRIK2/EN1/SLC25A27/FAIM2/TOX3/HTR2A/GRID2/GDNF/ANGPT1/STXBP1/GRM4/EN2/UCP2/FCGR2B/GDF5/TREM2/SNCB/PCDHGC4/ST8SIA2/KIF14/MYBL2/CRLF1/CCL2/TFAP2B/PRKCG/SEMA3E/NDNF/NEFL	36
GO:0003156	regulation of animal organ formation	8/1875	28/18870	0.00472820912693836	0.0323919308780507	0.0243462791829811	BMP2/SPRY1/HOXC11/GDNF/WT1/GATA5/HOXA11/SULF1	8
GO:0007210	serotonin receptor signaling pathway	8/1875	28/18870	0.00472820912693836	0.0323919308780507	0.0243462791829811	CHRM4/HTR1A/HRH3/HTR2A/CHRM1/HTR2C/HTR6/HTR5A	8
GO:0019359	nicotinamide nucleotide biosynthetic process	8/1875	28/18870	0.00472820912693836	0.0323919308780507	0.0243462791829811	NNMT/NMNAT2/PARP9/NAMPT/IDO1/KYNU/NMNAT3/KMO	8
GO:0019363	pyridine nucleotide biosynthetic process	8/1875	28/18870	0.00472820912693836	0.0323919308780507	0.0243462791829811	NNMT/NMNAT2/PARP9/NAMPT/IDO1/KYNU/NMNAT3/KMO	8
GO:0042832	defense response to protozoan	8/1875	28/18870	0.00472820912693836	0.0323919308780507	0.0243462791829811	GBP1/SLC11A1/MYD88/BATF/NKG7/GBP6/CLEC7A/GBP2	8
GO:0060402	calcium ion transport into cytosol	8/1875	28/18870	0.00472820912693836	0.0323919308780507	0.0243462791829811	JPH4/JPH3/GRIN1/CACNA2D1/TRPC3/CAV1/ADCYAP1R1/RYR2	8
GO:0015800	acidic amino acid transport	14/1875	66/18870	0.00476560192188729	0.0325697139751553	0.0244799037246122	GABBR1/SLC1A6/SLC1A1/ABCC8/SLC7A14/HRH3/STXBP1/KMO/SYT4/SLC17A6/GRM1/SLC17A8/SLC17A7/SLC32A1	14
GO:0050854	regulation of antigen receptor-mediated signaling pathway	14/1875	66/18870	0.00476560192188729	0.0325697139751553	0.0244799037246122	GBP1/PTPN22/LGALS3/SH2D1A/UBASH3A/LCK/CEACAM1/KCNN4/FCGR2B/CD226/PRKCB/PTPRC/LILRB4/TESPA1	14
GO:1903524	positive regulation of blood circulation	10/1875	40/18870	0.00479166054270683	0.0327085413304916	0.0245842485246791	TGFB2/SLC1A1/SCN3B/CHGA/NPPA/NKX2-5/ADM2/ADM/CHRNA7/RYR2	10
GO:0071277	cellular response to calcium ion	17/1875	87/18870	0.00486612842628963	0.033022348933122	0.0248201112008544	IQGAP1/KCNB1/SLC25A24/ALOX5AP/KCNH1/CPNE5/DPEP1/AKR1C3/ADGRV1/RYR3/SYT4/SYT13/SYT10/CPNE9/SYT1/NEUROD2/CPNE7	17
GO:0032732	positive regulation of interleukin-1 production	15/1875	73/18870	0.00486963227818699	0.033022348933122	0.0248201112008544	CASP8/GSDMD/HSPB1/GBP5/SAA1/CASP1/MYD88/S100A13/LILRA2/TYROBP/CLEC7A/HAVCR2/TLR8/F2RL1/IL6	15
GO:0002828	regulation of type 2 immune response	9/1875	34/18870	0.00487823563196129	0.033022348933122	0.0248201112008544	ANXA1/GATA3/CD74/ASCL2/IDO1/IL18/CCR2/RSAD2/IL6	9
GO:0048665	neuron fate specification	9/1875	34/18870	0.00487823563196129	0.033022348933122	0.0248201112008544	DMRTA2/HOXC10/GSX2/ISL2/HOXD10/DLL1/EYA1/MYT1L/LHX3	9
GO:0060074	synapse maturation	9/1875	34/18870	0.00487823563196129	0.033022348933122	0.0248201112008544	ADGRB3/SEZ6L/NRXN1/CDC20/SHANK1/SEZ6L2/NEURL1/NEUROD2/NEFL	9
GO:1901658	glycosyl compound catabolic process	9/1875	34/18870	0.00487823563196129	0.033022348933122	0.0248201112008544	UPP1/APOBEC3F/DPYD/APOBEC3G/APOBEC3D/FUCA2/APOBEC3C/ADA2/APOBEC3B	9
GO:1905145	cellular response to acetylcholine	9/1875	34/18870	0.00487823563196129	0.033022348933122	0.0248201112008544	PLCB1/CDK5R1/CHRM4/CHRNB2/HRH3/CHRM1/LY6G6D/PRKCB/CHRNA7	9
GO:0003407	neural retina development	16/1875	80/18870	0.00489781869268066	0.0331155366002744	0.0248901525012463	TGFB2/SLC1A1/MEGF11/CABP4/SOX8/DSCAM/CRB2/NEUROD1/USH1C/ATP8A2/NEUROD4/CALB1/TFAP2B/SLC17A8/HCN1/SLC17A7	16
GO:0007157	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	12/1875	53/18870	0.00501254867808068	0.0338109474221722	0.0254128340937864	CBLN1/NECTIN1/IL1RAPL1/ITGA5/CRB2/AMIGO2/GRID2/CD6/ITGAL/ICAM1/SELL/VCAM1	12
GO:0045778	positive regulation of ossification	12/1875	53/18870	0.00501254867808068	0.0338109474221722	0.0254128340937864	BMP2/FAM20C/LTF/OSR2/TENT5A/VDR/ISG15/ADGRV1/ALOX5/TACR1/CCN1/NELL1	12
GO:0072659	protein localization to plasma membrane	43/1875	290/18870	0.00503045397597144	0.0338915674381129	0.0254734293520074	ZDHHC22/RAB34/MYL12A/PID1/STAC/RAP2A/MMP14/KCNIP3/KCNB1/GBP1/F11R/TMBIM1/FLNA/TNFRSF1A/GRIP1/LGALS3/RAB3C/PRKCE/GPR158/EHD2/VAMP5/SCN3B/FGF13/PRAM1/PRKG2/STXBP1/ABI3/ARHGAP44/SKAP1/VAMP8/ANK1/DPP10/EPHA2/TREM2/LRRC15/S100A10/KRT18/GRIP2/RAB3A/RAMP3/KCNB2/ZDHHC23/PACSIN1	43
GO:0045446	endothelial cell differentiation	22/1875	124/18870	0.00513764136743995	0.0345728041428317	0.025985457457563	FSTL1/PDPN/MSN/PLCB1/TMEM100/PDE2A/F11R/ATOH8/TNFRSF1A/FZD2/MYD88/CEACAM1/PROC/S1PR3/DLL1/ICAM1/HOXB5/ETV2/F2RL1/COL27A1/STC1/MET	22
GO:0002027	regulation of heart rate	19/1875	102/18870	0.00522248590031313	0.0351022576511011	0.0263834029513116	SLC1A1/SHOX2/SCN3B/DSG2/NPPA/CTNNA3/GJD3/KCNE4/MYH7/CACNA2D1/ADM2/KCNJ3/SCN2B/MYH6/CAV1/ADM/CHRNA7/KCNE5/RYR2	19
GO:0045765	regulation of angiogenesis	50/1875	349/18870	0.00527655384438413	0.0354238455614138	0.0266251134277824	CHI3L1/TGFB2/EMILIN1/HOXA5/ADAM12/SP100/ABCC8/HSPB1/COL4A2/ADGRB3/HSPB6/EMILIN2/F3/CXCL10/ITGA5/EPHA1/HMGA2/AQP1/SERPINE1/SFRP2/TWIST1/GATA4/CEACAM1/PIK3R6/HSPG2/CNMD/RUNX1/GPNMB/GADD45A/C3/DLL1/SERPINF1/EPHA2/ITGB3/THBS4/ALOX5/CCR2/ADGRB1/PRKCB/ECSCR/ITGAX/ADM2/NR2E1/ANGPT2/ADM/IL6/CHRNA7/APLNR/SULF1/SEMA3E	50
GO:0046328	regulation of JNK cascade	23/1875	132/18870	0.00538278107813974	0.0360944318938157	0.0271291365478123	WNT7B/PLCB1/RAP2A/EPHB1/PTPN22/LTBR/GRIK2/MAPK8IP2/ULK4/DUSP10/NCF1/SLAMF1/NPPA/MYD88/GADD45A/TNFRSF19/CARD9/FCGR2B/MDFIC/WNT16/SEMA3A/F2RL1/MARVELD3	23
GO:0031577	spindle checkpoint signaling	11/1875	47/18870	0.0054326250908138	0.0362578366260293	0.027251954086701	CCNB1/CDC20/CDCA8/NDC80/CENPF/BUB1/BIRC5/SPC24/AURKB/BUB1B/TTK	11
GO:0035850	epithelial cell differentiation involved in kidney development	11/1875	47/18870	0.0054326250908138	0.0362578366260293	0.027251954086701	IQGAP1/FOXJ1/LAMB2/GATA3/BASP1/LIF/GDNF/WT1/CD24/MMP9/WWTR1	11
GO:0046633	alpha-beta T cell proliferation	11/1875	47/18870	0.0054326250908138	0.0362578366260293	0.027251954086701	TNFRSF14/PTPN22/CD3E/ELF4/IL15/ZAP70/IRF1/LGALS9C/IL18/CCR2/PTPRC	11
GO:0046636	negative regulation of alpha-beta T cell activation	11/1875	47/18870	0.0054326250908138	0.0362578366260293	0.027251954086701	ANXA1/SOCS1/TNFRSF14/HFE/ASCL2/LGALS9C/RUNX1/DAPL1/RUNX3/LILRB1/JAK3	11
GO:0006949	syncytium formation	14/1875	67/18870	0.00548597865175679	0.036571049724182	0.0274873699240618	ADAM12/PTGFRN/ADGRB3/GDF15/TNFSF14/CD109/CXCL10/EHD2/KCNH1/MYOD1/CXCL9/TYROBP/TREM2/ADGRB1	14
GO:0001701	in utero embryonic development	55/1875	392/18870	0.00551914889421088	0.036636681675271	0.0275366999195645	BMP2/WNT7B/CASP8/NOG/TMEM100/FBLL1/SOX8/TET1/CAMSAP3/RDH10/GATA3/LATS2/FKBP10/CCNB1/SLC34A2/ASCL2/LPAR6/STIL/E2F7/TWIST1/LIF/EOMES/ANGPT1/SNAI1/SOCS3/ASF1B/FOSL1/ARHGDIG/CELF4/COL3A1/SPINT1/ADAMTS3/ETV2/CEBPA/PDGFRA/E2F8/RBM46/PPP4R4/HAND2/TEAD4/MYH6/ADM/CCNB2/ST14/HOPX/NEK2/C6/ACVR1C/KRT8/RRM2/FOXD3/RSPO3/CCN1/PTPRR/NPM2	55
GO:0002223	stimulatory C-type lectin receptor signaling pathway	7/1875	23/18870	0.00554186089864195	0.036636681675271	0.0275366999195645	KLRC3/KLRC4/KLRC2/PAK3/TYROBP/CLEC7A/KLRK1	7
GO:0045591	positive regulation of regulatory T cell differentiation	7/1875	23/18870	0.00554186089864195	0.036636681675271	0.0275366999195645	SOCS1/IL2RG/DUSP10/HLA-DRA/HLA-DRB1/IL4I1/LILRB4	7
GO:0060065	uterus development	7/1875	23/18870	0.00554186089864195	0.036636681675271	0.0275366999195645	TGFB2/GATA3/HOXA9/HOXA10/GREB1L/STRA6/HOXA11	7
GO:1990840	response to lectin	7/1875	23/18870	0.00554186089864195	0.036636681675271	0.0275366999195645	KLRC3/KLRC4/KLRC2/PAK3/TYROBP/CLEC7A/KLRK1	7
GO:1990858	cellular response to lectin	7/1875	23/18870	0.00554186089864195	0.036636681675271	0.0275366999195645	KLRC3/KLRC4/KLRC2/PAK3/TYROBP/CLEC7A/KLRK1	7
GO:0007422	peripheral nervous system development	16/1875	81/18870	0.00555374254097293	0.036636681675271	0.0275366999195645	LAMB2/SOX8/ISL2/HOXD10/LAMA2/GDNF/RUNX1/HOXD9/ITGB4/UGT8/RUNX3/ADGRB1/ONECUT2/HAND2/SCN8A/ASIC2	16
GO:0030500	regulation of bone mineralization	16/1875	81/18870	0.00555374254097293	0.036636681675271	0.0275366999195645	BMP2/FAM20C/LTF/OSR2/ENPP1/TENT5A/SGMS2/VDR/TWIST1/ISG15/ADGRV1/ALOX5/CYP27B1/MGP/CCN1/NELL1	16
GO:0072028	nephron morphogenesis	16/1875	81/18870	0.00555374254097293	0.036636681675271	0.0275366999195645	BMP2/NOG/SOX8/HOXD11/GATA3/NPNT/HOXB7/HS3ST3B1/LIF/GDNF/GREB1L/EYA1/WT1/HOXA11/IRX2/HES5	16
GO:0002691	regulation of cellular extravasation	10/1875	41/18870	0.00578417453612984	0.038068561426806	0.0286129230171802	PLCB1/FUT9/RIPK3/BST1/PDGFD/ICAM1/PTGER4/XG/CCR2/LYVE1	10
GO:1902742	apoptotic process involved in development	10/1875	41/18870	0.00578417453612984	0.038068561426806	0.0286129230171802	TGFB2/XKR8/XKR7/TNFRSF1A/VDR/NKX2-5/SPI1/XKR4/HAND2/CCN1	10
GO:0099175	regulation of postsynapse organization	19/1875	103/18870	0.00582206654551072	0.0382737007431785	0.0287671089188053	CBLN1/DNM3/SHANK2/CUX2/CDK5R1/GRID1/ZNF804A/LRRTM2/IL1RAPL1/PAK3/GRID2/ABI3/ARHGAP44/ROR2/FCGR2B/GRIN2B/IL1RAP/ARC/PPFIA2	19
GO:0009306	protein secretion	52/1875	368/18870	0.0059397390328534	0.0389404891675918	0.0292682774721053	ANXA1/CBLN1/TGFB2/STEAP3/PLCB1/GSDMD/CAVIN1/ABCC8/KCNB1/BRSK2/RIMS2/F2RL2/ANG/SAA1/RAB3C/PRKCE/KCNJ11/TCIRG1/CPLX1/ADCY5/RAPGEF4/CCL5/CHGA/HLA-DRB1/GCK/G6PC2/NEUROD1/SSTR5/PRF1/GPR27/UCP2/KCNN4/TLR2/TREM2/ALOX5/PDE8B/MTTP/SNAP25/PRKCB/SYT4/SOX4/PTPRN/RAB3A/RSAD2/F2RL1/IL6/ACVR1C/SNCG/TFAP2B/STXBP5L/VSNL1/VIP	52
GO:0051928	positive regulation of calcium ion transport	21/1875	118/18870	0.00594465973914274	0.0389404891675918	0.0292682774721053	STAC/AKAP6/LGALS3/CXCL10/CCL5/CXCL9/CXCL11/GRIN1/TSPO/P2RY6/LILRA2/CACNA2D1/TRPC3/RAMP3/CAV1/CCL2/ADCYAP1R1/STC1/APLNR/CAMK2A/RYR2	21
GO:0001773	myeloid dendritic cell activation	8/1875	29/18870	0.0059704967018506	0.0389404891675918	0.0292682774721053	LTBR/CD2/SLAMF1/BATF/BATF3/SPI1/HAVCR2/DHRS2	8
GO:0002418	immune response to tumor cell	8/1875	29/18870	0.0059704967018506	0.0389404891675918	0.0292682774721053	HLA-DRB1/MR1/CEACAM1/PRF1/IL4I1/NKG7/CD226/HAVCR2	8
GO:0003171	atrioventricular valve development	8/1875	29/18870	0.0059704967018506	0.0389404891675918	0.0292682774721053	BMP2/TGFB2/TWIST1/GATA4/OLFM1/SOX4/APLNR/CCN1	8
GO:0034656	nucleobase-containing small molecule catabolic process	8/1875	29/18870	0.0059704967018506	0.0389404891675918	0.0292682774721053	UPP1/APOBEC3F/DPYD/APOBEC3G/APOBEC3D/APOBEC3C/ADA2/APOBEC3B	8
GO:0002446	neutrophil mediated immunity	9/1875	35/18870	0.0059987368698363	0.0389404891675918	0.0292682774721053	PRAM1/TREM1/MYD88/CARD9/ITGB2/SCNN1B/SPI1/F2RL1/IL6	9
GO:0009119	ribonucleoside metabolic process	9/1875	35/18870	0.0059987368698363	0.0389404891675918	0.0292682774721053	UPP1/APOBEC3F/APOBEC3G/APOBEC3D/APOBEC3C/ADA2/NT5C1A/ACP3/APOBEC3B	9
GO:0032633	interleukin-4 production	9/1875	35/18870	0.0059987368698363	0.0389404891675918	0.0292682774721053	GATA3/CD3E/HLA-DRB1/CD40LG/FCER1G/SASH3/HAVCR2/IL1RAP/CLECL1P	9
GO:0032673	regulation of interleukin-4 production	9/1875	35/18870	0.0059987368698363	0.0389404891675918	0.0292682774721053	GATA3/CD3E/HLA-DRB1/CD40LG/FCER1G/SASH3/HAVCR2/IL1RAP/CLECL1P	9
GO:0086005	ventricular cardiac muscle cell action potential	9/1875	35/18870	0.0059987368698363	0.0389404891675918	0.0292682774721053	SCN3B/DSG2/CTNNA3/KCNE4/KCNJ3/SCN2B/CAV1/KCNE5/RYR2	9
GO:0070664	negative regulation of leukocyte proliferation	18/1875	96/18870	0.00601264749257624	0.0389863350515223	0.0293027359517113	FOXJ1/TNFRSF14/PLA2G2A/PDCD1LG2/HLA-DRB1/PLA2G5/IDO1/LGALS9C/GPNMB/CD80/IL4I1/SPN/FCGR2B/TYROBP/HAVCR2/LILRB1/LILRB4/SDC4	18
GO:0010001	glial cell differentiation	38/1875	252/18870	0.00608427038227169	0.0394058603939394	0.0296180577258062	BMP2/MAPT/NOG/CLCF1/LAMB2/VIM/SOX8/SLC8A3/SOX6/DUSP10/GSX2/CDKN2C/GPR17/GPR157/ZNF488/OLIG2/LIF/MYD88/LAMA2/EOMES/OLIG1/ROR2/DLL1/ITGB4/HAPLN1/TLR2/TREM2/NEUROD4/SPINT1/ROR1/CNTN1/C1QA/SOX4/NR2E1/IL6/S100A9/HES5/S100A8	38
GO:0071692	protein localization to extracellular region	53/1875	377/18870	0.00611282917732935	0.0395013678009015	0.0296898425787282	ANXA1/CBLN1/TGFB2/STEAP3/PLCB1/GSDMD/CAVIN1/ABCC8/KCNB1/BRSK2/RIMS2/F2RL2/ANG/SAA1/RAB3C/PRKCE/KCNJ11/TCIRG1/CPLX1/ADCY5/RAPGEF4/CCL5/CHGA/LTBP1/HLA-DRB1/GCK/G6PC2/NEUROD1/SSTR5/PRF1/GPR27/UCP2/KCNN4/TLR2/TREM2/ALOX5/PDE8B/MTTP/SNAP25/PRKCB/SYT4/SOX4/PTPRN/RAB3A/RSAD2/F2RL1/IL6/ACVR1C/SNCG/TFAP2B/STXBP5L/VSNL1/VIP	53
GO:0060560	developmental growth involved in morphogenesis	37/1875	244/18870	0.00614419815771174	0.0395013678009015	0.0296898425787282	SEMA4G/MAPT/WNT7B/MAP2/IQGAP1/FLRT1/LAMB2/SEMA6B/TNR/WASF1/RDH10/RIMS2/SLIT1/DSCAM/SH3GL2/SPRY1/UNC13A/HOXD13/L1CAM/FGF13/POSTN/TNC/SFRP2/SPP1/CPNE5/RTN4R/RIMS1/OLFM1/SYT4/SEMA3D/ST8SIA2/SEMA3A/DCC/FSTL4/SEMA3E/CPNE9/SYT1	37
GO:1905517	macrophage migration	13/1875	61/18870	0.00615018155269745	0.0395013678009015	0.0296898425787282	EMILIN1/MMP14/RARRES2/SAA1/LGALS3/CCL5/SLAMF1/ROR2/TREM2/CCR2/SLAMF8/MCOLN2/CCL2	13
GO:0050829	defense response to Gram-negative bacterium	17/1875	89/18870	0.0061692362341423	0.0395013678009015	0.0296898425787282	GSDMD/LTF/TNFRSF14/RARRES2/AQP1/SLC11A1/CHGA/SERPINE1/TREM1/MR1/H2BC11/SSC5D/TREM2/ADGRB1/LYZ/F2RL1/IL6	17
GO:0002830	positive regulation of type 2 immune response	6/1875	18/18870	0.00619047982081265	0.0395013678009015	0.0296898425787282	GATA3/CD74/IDO1/IL18/RSAD2/IL6	6
GO:0043116	negative regulation of vascular permeability	6/1875	18/18870	0.00619047982081265	0.0395013678009015	0.0296898425787282	PDE2A/ABCC8/SH3GL2/CEACAM1/ANGPT1/ADM	6
GO:0048535	lymph node development	6/1875	18/18870	0.00619047982081265	0.0395013678009015	0.0296898425787282	PDPN/TOX/CD248/IL15/RIPK3/LTB	6
GO:0032611	interleukin-1 beta production	20/1875	111/18870	0.00621746324648703	0.0395013678009015	0.0296898425787282	CASP8/GSDMD/CARD16/HSPB1/GBP5/CASP1/SERPINB1/ELF4/MYD88/S1PR3/LILRA2/TYROBP/TREM2/CLEC7A/LILRB4/TLR8/F2RL1/IL6/CHRNA7/ACP5	20
GO:0032651	regulation of interleukin-1 beta production	20/1875	111/18870	0.00621746324648703	0.0395013678009015	0.0296898425787282	CASP8/GSDMD/CARD16/HSPB1/GBP5/CASP1/SERPINB1/ELF4/MYD88/S1PR3/LILRA2/TYROBP/TREM2/CLEC7A/LILRB4/TLR8/F2RL1/IL6/CHRNA7/ACP5	20
GO:0031503	protein-containing complex localization	30/1875	188/18870	0.00624746107376098	0.0395013678009015	0.0296898425787282	TUB/DNM3/CACNG2/SLC1A1/CEP112/IFT56/OPHN1/STX1B/SPAG17/GRIP1/LHFPL4/MAK/CPLX1/ARHGAP44/ITGB3/TYROBP/NETO1/SGCD/CACNG4/SNAP25/GRIP2/ARC/KIF5A/BIRC5/CACNG8/CACNG3/CALY/SHISA6/C1QL3/NPTX1	30
GO:0044000	movement in host	30/1875	188/18870	0.00624746107376098	0.0395013678009015	0.0296898425787282	PLSCR1/FUCA2/TNFRSF14/NECTIN1/PTX3/F11R/LGALS1/ITGA5/CLEC5A/CIITA/CD74/IFITM3/HLA-DRB1/SLAMF1/CAV2/HTR2A/SLC52A1/DPP4/TRIM6/CCR5/CD80/VAMP8/ITGA2/ITGB7/EPHA2/ICAM1/ITGB3/LRRC15/MRC1/CAV1	30
GO:0097696	receptor signaling pathway via STAT	30/1875	188/18870	0.00624746107376098	0.0395013678009015	0.0296898425787282	CLCF1/SOCS1/PTPRT/CTF1/NMI/TNFRSF1A/PARP9/OCIAD2/SOCS2/CCL5/IL15/LIF/STAT5A/NEUROD1/GADD45A/SOCS3/IL18/HAMP/CCR2/HCLS1/PTPRC/JAK3/CAV1/IL6/CRLF1/RET/CCL2/HES5/FGFR3/CAMK2A	30
GO:0035592	establishment of protein localization to extracellular region	52/1875	369/18870	0.00626479704850226	0.0395013678009015	0.0296898425787282	ANXA1/CBLN1/TGFB2/STEAP3/PLCB1/GSDMD/CAVIN1/ABCC8/KCNB1/BRSK2/RIMS2/F2RL2/ANG/SAA1/RAB3C/PRKCE/KCNJ11/TCIRG1/CPLX1/ADCY5/RAPGEF4/CCL5/CHGA/HLA-DRB1/GCK/G6PC2/NEUROD1/SSTR5/PRF1/GPR27/UCP2/KCNN4/TLR2/TREM2/ALOX5/PDE8B/MTTP/SNAP25/PRKCB/SYT4/SOX4/PTPRN/RAB3A/RSAD2/F2RL1/IL6/ACVR1C/SNCG/TFAP2B/STXBP5L/VSNL1/VIP	52
GO:0002357	defense response to tumor cell	5/1875	13/18870	0.00626554279364378	0.0395013678009015	0.0296898425787282	ABI3/PRF1/SPI1/DLEC1/PLK5	5
GO:0006971	hypotonic response	5/1875	13/18870	0.00626554279364378	0.0395013678009015	0.0296898425787282	AQP5/FBP1/TSPO/ITGA2/SLC12A5	5
GO:0007512	adult heart development	5/1875	13/18870	0.00626554279364378	0.0395013678009015	0.0296898425787282	NKX2-5/MYH7/HAND2/MYH6/APLNR	5
GO:0021681	cerebellar granular layer development	5/1875	13/18870	0.00626554279364378	0.0395013678009015	0.0296898425787282	CBLN1/OPHN1/FAIM2/GRID2/KIF14	5
GO:0043301	negative regulation of leukocyte degranulation	5/1875	13/18870	0.00626554279364378	0.0395013678009015	0.0296898425787282	IL13RA2/CEACAM1/FCGR2B/SPI1/CCR2	5
GO:0043383	negative T cell selection	5/1875	13/18870	0.00626554279364378	0.0395013678009015	0.0296898425787282	CD3E/CD74/ZAP70/SPN/PTPRC	5
GO:0044771	meiotic cell cycle phase transition	5/1875	13/18870	0.00626554279364378	0.0395013678009015	0.0296898425787282	CDC20/NDC80/CDC25C/CCNB2/TTK	5
GO:0045006	DNA deamination	5/1875	13/18870	0.00626554279364378	0.0395013678009015	0.0296898425787282	APOBEC3F/APOBEC3G/APOBEC3D/APOBEC3C/APOBEC3B	5
GO:0046541	saliva secretion	5/1875	13/18870	0.00626554279364378	0.0395013678009015	0.0296898425787282	AQP5/AQP1/CHRM1/KCNN4/OPRK1	5
GO:0060670	branching involved in labyrinthine layer morphogenesis	5/1875	13/18870	0.00626554279364378	0.0395013678009015	0.0296898425787282	SOCS3/SPINT1/ADM/ST14/RSPO3	5
GO:2001198	regulation of dendritic cell differentiation	5/1875	13/18870	0.00626554279364378	0.0395013678009015	0.0296898425787282	TMEM176B/TMEM176A/HLA-B/FCGR2B/LILRB1	5
GO:1901657	glycosyl compound metabolic process	16/1875	82/18870	0.00627909284335704	0.0395430039349907	0.0297211369448607	UPP1/APOBEC3F/DPYD/APOBEC3G/APOBEC3D/FUCA2/QNG1/TYMP/APOBEC3C/ADA2/AKR1C3/NT5C1A/TK1/ACP3/APOBEC3B/AKR1C1	16
GO:0032964	collagen biosynthetic process	11/1875	48/18870	0.00642849363899186	0.0401727928504727	0.0301944960916308	SERPINH1/EMILIN1/VIM/PCOLCE/CIITA/COL5A1/COL1A1/RUNX1/ITGA2/ADAMTS3/IL6	11
GO:0033046	negative regulation of sister chromatid segregation	11/1875	48/18870	0.00642849363899186	0.0401727928504727	0.0301944960916308	CCNB1/CDC20/CDCA8/NDC80/CENPF/BUB1/BIRC5/SPC24/AURKB/BUB1B/TTK	11
GO:0033048	negative regulation of mitotic sister chromatid segregation	11/1875	48/18870	0.00642849363899186	0.0401727928504727	0.0301944960916308	CCNB1/CDC20/CDCA8/NDC80/CENPF/BUB1/BIRC5/SPC24/AURKB/BUB1B/TTK	11
GO:0042088	T-helper 1 type immune response	11/1875	48/18870	0.00642849363899186	0.0401727928504727	0.0301944960916308	ANXA1/SLC11A1/ASCL2/HLA-DRB1/SLAMF1/CD80/SPN/IL18/CCR2/HAVCR2/JAK3	11
