geneID	logFC	AveExpr	t	P.Value	adj.P.Val	B	DISEASE	Approved.symbol	status
1138	3.08067031841622	5.22459540249478	15.809028083511	7.67873293792154e-21	1.67254680939558e-19	37.1512064660347	LUSC	CHRNA5	Up
1138	2.00682485623735	3.37711257476984	7.72776393635706	6.2374027278123e-09	7.71368799303436e-08	10.1859534903629	KIRP	CHRNA5	Up
1138	2.65316936499745	4.90190737513343	13.8199310110548	5.73620808505575e-20	1.51918842079588e-18	35.1045677776354	LUAD	CHRNA5	Up
1138	2.65240284243214	5.51955031252154	6.02015236957111	9.33219705489808e-06	9.08615042821527e-05	3.33823396839932	UCEC	CHRNA5	Up
1138	1.040213046318	2.83819620175553	4.83886116934676	1.35587875532641e-05	4.92937254158668e-05	2.38625674354859	LIHC	CHRNA5	Up
1138	1.02425226315835	6.13475043836419	3.46885521748438	0.00159052854688781	0.00634632599652959	-1.55790301529919	STAD	CHRNA5	Up
1139	-1.21094347053632	4.06166904734427	-5.49823617073883	9.2838409778342e-07	2.76311813517076e-06	4.95566009283087	THCA	CHRNA7	Down
1139	-1.02340986732331	3.29844206276922	-3.21094948130861	0.00230563010706636	0.00513613199228881	-2.24165618303605	PRAD	CHRNA7	Down
1139	1.28321229822496	2.55211629839645	4.06418887107734	0.00017456312062725	0.000301805253142623	-0.504933111992643	LUSC	CHRNA7	Up
1140	1.08406971387321	7.43499822377404	10.2615551077399	1.23715318458153e-14	1.11821506183897e-13	22.8187789482991	LUAD	CHRNB1	Up
1140	1.11107918411662	6.97505122726377	3.07800793529161	0.0058478475240706	0.0171748354222545	-2.82929204812361	BLCA	CHRNB1	Up
1141	-1.29102038159935	3.02581166123791	-4.17837508014043	0.000230052062308334	0.00138060189791306	0.287700216053374	STAD	CHRNB2	Down
1141	-1.13541750913254	2.81780343525943	-3.78057211325236	0.000463196170095761	0.00135280630320756	-0.729100644630786	HNSC	CHRNB2	Down
1141	-1.76157801487471	3.25015382481207	-5.97208683244652	4.57259168807655e-06	3.00531651159981e-05	3.93913691629865	COAD	CHRNB2	Down
1141	1.07602074483779	3.98931646874425	3.46796904454864	0.00146597360720004	0.00358122626086346	-2.0423446415035	KIRP	CHRNB2	Up
1141	2.57024705558336	3.1073677265886	9.89712347287982	2.93897400807248e-13	1.56171300071458e-12	19.5831144414511	LUSC	CHRNB2	Up
1141	-1.19174027507098	4.52277688753865	-5.17385432059907	1.08168223746861e-06	2.22742893436573e-06	4.36838991344564	BRCA	CHRNB2	Down
1141	-1.46796789286082	2.65958489398203	-5.79165536743785	4.37468844673359e-06	1.88572544805683e-05	3.69119209990318	KICH	CHRNB2	Down
1143	1.01353149008187	3.69238501538646	2.8074174816615	0.00738810986708163	0.015265505000972	-3.32929452327913	HNSC	CHRNB4	Up
1145	-1.38058030524306	3.88500705114863	-5.87219511404831	3.55433466453217e-06	1.57100167413516e-05	3.89966602892483	KICH	CHRNE	Down
116443	-1.68088723626479	4.78457571920127	-7.5288342776742	1.29993742101002e-07	1.71748972208573e-06	7.51706269996201	COAD	GRIN3A	Down
116444	1.80481152857297	2.75417012543486	4.57149644926843	3.84594971796357e-05	0.000152077004911431	1.66592013760367	HNSC	GRIN3B	Up
116444	-1.83690914549718	3.63433895193441	-4.99563169289257	7.90480601154632e-06	1.59858718699109e-05	2.5133489743286	LUSC	GRIN3B	Down
116444	-1.33130883980732	4.13956564604	-3.43190842681592	0.0011137655964246	0.00192756409680226	-2.08615215595219	LUAD	GRIN3B	Down
134	-1.11219859718332	7.80362088626245	-6.10885683222509	1.65769032566809e-08	4.02885542520432e-08	8.45395503598308	BRCA	ADORA1	Down
134	-1.0148751083087	5.03694102629483	-3.40380168715096	0.00141700181844966	0.00357928834563292	-1.79017078093322	HNSC	ADORA1	Down
134	1.56018650017664	8.7845738993498	5.52110292342983	3.83467470902546e-06	1.92744482240537e-05	3.77655920876068	KIRP	ADORA1	Up
134	-1.29891970055513	7.09071634025034	-4.69014162341301	1.3775701853685e-05	2.72193565057052e-05	2.08878412558517	KIRC	ADORA1	Down
134	-3.61530774253348	5.53640205327071	-9.22738873895333	1.20348637173592e-09	1.75706743820767e-08	11.9681878472492	KICH	ADORA1	Down
134	2.50668226112504	8.21093086808551	14.307462173092	1.460596140507e-20	1.33686518009854e-18	36.5325308913299	THCA	ADORA1	Up
134	-1.00686482839254	6.01875203080665	-4.41070820854949	5.6612635274572e-05	0.000103626298068723	0.587630423604079	LUSC	ADORA1	Down
135	-1.03156709321802	6.76331206181112	-6.05452042739011	7.8903133304954e-07	4.87899589067898e-06	5.3482782283431	KIRP	ADORA2A	Down
135	-1.6612219563027	7.8458445216791	-10.3322983377368	6.99571732956062e-14	4.11967169080839e-13	21.0263009001065	LUSC	ADORA2A	Down
135	1.51796809009812	6.80004269607625	10.6866943992459	1.45023617857875e-18	9.11707892131384e-18	31.4133591512487	BRCA	ADORA2A	Up
136	-1.02377858982021	5.60329492343452	-6.61603418379968	1.51344741144536e-09	4.05589642878759e-09	10.8079855557183	BRCA	ADORA2B	Down
136	2.28870854014991	5.86208787830414	3.83598346685222	0.00276326590818117	0.022347846988775	-1.63202450779513	ESCA	ADORA2B	Up
136	1.15540221647426	4.42285010593954	7.13959638629527	8.27635065587644e-10	2.59000519252515e-09	11.6505000769574	KIRC	ADORA2B	Up
140	2.75960563789301	5.83204106505969	9.8531597509493	2.0942768021516e-11	6.03097722932682e-10	15.8982545514319	KIRP	ADORA3	Up
